P050505013,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,135,101
P050505014,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,135,101
P050505015,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,135,101
P050505016,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,135,101
P050505017,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,135,101
P050505018,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,135,101
P050505019,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,153,115
P050505020,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,162,122
P050505021,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,175,131
P050505022,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,180,135
P050505023,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,180,135
P050505024,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,234,176
P050505025,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,250,188
P050505026,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,250,188
P050505027,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,250,188
P050505028,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,250,188
P050505029,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,252,189
P050505030,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,252,189
P050505031,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,252,189
P050505032,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,252,189
P050505033,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,252,189
P050505034,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,252,189
P050505035,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,270,203
P050505036,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,315,236
P050505037,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,315,236
P050505038,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,423,317
P050505039,05,和日配,0505,冷凍食品,050505,麺類冷凍食品,441,331
P050506001,05,和日配,0505,冷凍食品,050506,その他冷凍食品,207,155
P050506002,05,和日配,0505,冷凍食品,050506,その他冷凍食品,290,218
P050601001,05,和日配,0506,卵,050601,普通卵,138,104
P050601002,05,和日配,0506,卵,050601,普通卵,158,119
P050601003,05,和日配,0506,卵,050601,普通卵,170,128
P050601004,05,和日配,0506,卵,050601,普通卵,185,139
P050601005,05,和日配,0506,卵,050601,普通卵,188,141
P050602001,05,和日配,0506,卵,050602,特殊卵,88,66
P050602002,05,和日配,0506,卵,050602,特殊卵,198,149
P050603001,05,和日配,0506,卵,050603,その他,168,126
P050701001,05,和日配,0507,その他和日配,050701,納豆,88,66
P050701002,05,和日配,0507,その他和日配,050701,納豆,88,66
P050701003,05,和日配,0507,その他和日配,050701,納豆,98,74
P050701004,05,和日配,0507,その他和日配,050701,納豆,98,74
P050701005,05,和日配,0507,その他和日配,050701,納豆,108,81
P050701006,05,和日配,0507,その他和日配,050701,納豆,108,81
P050701007,05,和日配,0507,その他和日配,050701,納豆,120,90
P050701008,05,和日配,0507,その他和日配,050701,納豆,128,96
P050701009,05,和日配,0507,その他和日配,050701,納豆,138,104
P050701010,05,和日配,0507,その他和日配,050701,納豆,138,104
P050701011,05,和日配,0507,その他和日配,050701,納豆,148,111
P050701012,05,和日配,0507,その他和日配,050701,納豆,148,111
P050701013,05,和日配,0507,その他和日配,050701,納豆,148,111
P050701014,05,和日配,0507,その他和日配,050701,納豆,168,126
P050701015,05,和日配,0507,その他和日配,050701,納豆,178,134
P059001001,05,和日配,0590,その他,059001,その他,238,179
P059001002,05,和日配,0590,その他,059001,その他,238,179
P059001003,05,和日配,0590,その他,059001,その他,238,179
P059001004,05,和日配,0590,その他,059001,その他,238,179
P059001005,05,和日配,0590,その他,059001,その他,238,179
P059001006,05,和日配,0590,その他,059001,その他,238,179
P059001007,05,和日配,0590,その他,059001,その他,258,194
P059001008,05,和日配,0590,その他,059001,その他,268,201
P059001009,05,和日配,0590,その他,059001,その他,278,209
P059001010,05,和日配,0590,その他,059001,その他,278,209
P059001011,05,和日配,0590,その他,059001,その他,288,216
P059001012,05,和日配,0590,その他,059001,その他,288,216
P059001013,05,和日配,0590,その他,059001,その他,288,216
P059001014,05,和日配,0590,その他,059001,その他,298,224
P059001015,05,和日配,0590,その他,059001,その他,308,231
P059001016,05,和日配,0590,その他,059001,その他,308,231
P059001017,05,和日配,0590,その他,059001,その他,338,254
P059001018,05,和日配,0590,その他,059001,その他,398,299
P059001019,05,和日配,0590,その他,059001,その他,428,321
P059001020,05,和日配,0590,その他,059001,その他,458,344
P059001021,05,和日配,0590,その他,059001,その他,458,344
P059001022,05,和日配,0590,その他,059001,その他,498,374
P059001023,05,和日配,0590,その他,059001,その他,558,419
P059001024,05,和日配,0590,その他,059001,その他,578,434
P059001025,05,和日配,0590,その他,059001,その他,578,434
P059001026,05,和日配,0590,その他,059001,その他,588,441
P060101001,06,パン・乳製品,0601,パン,060101,食パン,110,77
P060101002,06,パン・乳製品,0601,パン,060101,食パン,160,114
P060101003,06,パン・乳製品,0601,パン,060101,食パン,165,127
P060101004,06,パン・乳製品,0601,パン,060101,食パン,170,132
P060101005,06,パン・乳製品,0601,パン,060101,食パン,170,128
P060101006,06,パン・乳製品,0601,パン,060101,食パン,180,135
P060101007,06,パン・乳製品,0601,パン,060101,食パン,180,142
P060102001,06,パン・乳製品,0601,パン,060102,菓子パン,70,50
P060102002,06,パン・乳製品,0601,パン,060102,菓子パン,88,69
P060102003,06,パン・乳製品,0601,パン,060102,菓子パン,88,63
P060102004,06,パン・乳製品,0601,パン,060102,菓子パン,88,65
P060102005,06,パン・乳製品,0601,パン,060102,菓子パン,90,68
P060102006,06,パン・乳製品,0601,パン,060102,菓子パン,90,69
P060102007,06,パン・乳製品,0601,パン,060102,菓子パン,90,63
P060102008,06,パン・乳製品,0601,パン,060102,菓子パン,90,70
P060102009,06,パン・乳製品,0601,パン,060102,菓子パン,90,68
P060102010,06,パン・乳製品,0601,パン,060102,菓子パン,90,72
P060102011,06,パン・乳製品,0601,パン,060102,菓子パン,90,65
P060102012,06,パン・乳製品,0601,パン,060102,菓子パン,100,75
P060102013,06,パン・乳製品,0601,パン,060102,菓子パン,100,78
P060102014,06,パン・乳製品,0601,パン,060102,菓子パン,100,75
P060102015,06,パン・乳製品,0601,パン,060102,菓子パン,100,77
P060102016,06,パン・乳製品,0601,パン,060102,菓子パン,100,72
P060102017,06,パン・乳製品,0601,パン,060102,菓子パン,100,78
P060102018,06,パン・乳製品,0601,パン,060102,菓子パン,100,70
P060102019,06,パン・乳製品,0601,パン,060102,菓子パン,100,79
P060102020,06,パン・乳製品,0601,パン,060102,菓子パン,100,80
P060102021,06,パン・乳製品,0601,パン,060102,菓子パン,100,76
P060102022,06,パン・乳製品,0601,パン,060102,菓子パン,100,77
P060102023,06,パン・乳製品,0601,パン,060102,菓子パン,100,76
P060102024,06,パン・乳製品,0601,パン,060102,菓子パン,100,72
P060102025,06,パン・乳製品,0601,パン,060102,菓子パン,100,75
P060102026,06,パン・乳製品,0601,パン,060102,菓子パン,100,79
P060102027,06,パン・乳製品,0601,パン,060102,菓子パン,100,78
P060102028,06,パン・乳製品,0601,パン,060102,菓子パン,100,70
P060102029,06,パン・乳製品,0601,パン,060102,菓子パン,100,75
P060102030,06,パン・乳製品,0601,パン,060102,菓子パン,100,70
P060102031,06,パン・乳製品,0601,パン,060102,菓子パン,100,74
P060102032,06,パン・乳製品,0601,パン,060102,菓子パン,100,74
P060102033,06,パン・乳製品,0601,パン,060102,菓子パン,100,74
P060102034,06,パン・乳製品,0601,パン,060102,菓子パン,100,75
P060102035,06,パン・乳製品,0601,パン,060102,菓子パン,100,79
P060102036,06,パン・乳製品,0601,パン,060102,菓子パン,100,76
P060102037,06,パン・乳製品,0601,パン,060102,菓子パン,100,73
P060102038,06,パン・乳製品,0601,パン,060102,菓子パン,100,78
P060102039,06,パン・乳製品,0601,パン,060102,菓子パン,100,75
P060102040,06,パン・乳製品,0601,パン,060102,菓子パン,100,76
P060102041,06,パン・乳製品,0601,パン,060102,菓子パン,100,75
P060102042,06,パン・乳製品,0601,パン,060102,菓子パン,100,77
P060102043,06,パン・乳製品,0601,パン,060102,菓子パン,100,78
P060102044,06,パン・乳製品,0601,パン,060102,菓子パン,120,87
P060102045,06,パン・乳製品,0601,パン,060102,菓子パン,120,96
P060102046,06,パン・乳製品,0601,パン,060102,菓子パン,120,86
P060102047,06,パン・乳製品,0601,パン,060102,菓子パン,120,86
P060102048,06,パン・乳製品,0601,パン,060102,菓子パン,120,88
P060102049,06,パン・乳製品,0601,パン,060102,菓子パン,120,95
P060102050,06,パン・乳製品,0601,パン,060102,菓子パン,120,96
P060102051,06,パン・乳製品,0601,パン,060102,菓子パン,120,95
P060102052,06,パン・乳製品,0601,パン,060102,菓子パン,120,93
P060102053,06,パン・乳製品,0601,パン,060102,菓子パン,120,91
P060102054,06,パン・乳製品,0601,パン,060102,菓子パン,120,96
P060102055,06,パン・乳製品,0601,パン,060102,菓子パン,120,96
P060102056,06,パン・乳製品,0601,パン,060102,菓子パン,120,90
P060102057,06,パン・乳製品,0601,パン,060102,菓子パン,120,91
P060102058,06,パン・乳製品,0601,パン,060102,菓子パン,120,93
P060102059,06,パン・乳製品,0601,パン,060102,菓子パン,130,96
P060102060,06,パン・乳製品,0601,パン,060102,菓子パン,130,92
P060102061,06,パン・乳製品,0601,パン,060102,菓子パン,130,94
P060102062,06,パン・乳製品,0601,パン,060102,菓子パン,130,95
P060102063,06,パン・乳製品,0601,パン,060102,菓子パン,150,106
P060102064,06,パン・乳製品,0601,パン,060102,菓子パン,150,106
P060102065,06,パン・乳製品,0601,パン,060102,菓子パン,150,119
P060102066,06,パン・乳製品,0601,パン,060102,菓子パン,150,112
P060102067,06,パン・乳製品,0601,パン,060102,菓子パン,180,142
P060102068,06,パン・乳製品,0601,パン,060102,菓子パン,200,152
P060102069,06,パン・乳製品,0601,パン,060102,菓子パン,200,152
P060102070,06,パン・乳製品,0601,パン,060102,菓子パン,200,159
P060102071,06,パン・乳製品,0601,パン,060102,菓子パン,200,141
P060102072,06,パン・乳製品,0601,パン,060102,菓子パン,200,153
P060102073,06,パン・乳製品,0601,パン,060102,菓子パン,200,144
P060102074,06,パン・乳製品,0601,パン,060102,菓子パン,200,155
P060102075,06,パン・乳製品,0601,パン,060102,菓子パン,238,174
P060102076,06,パン・乳製品,0601,パン,060102,菓子パン,250,185
P060102077,06,パン・乳製品,0601,パン,060102,菓子パン,250,196
P060102078,06,パン・乳製品,0601,パン,060102,菓子パン,250,200
P060102079,06,パン・乳製品,0601,パン,060102,菓子パン,350,263
P060103001,06,パン・乳製品,0601,パン,060103,調理パン,100,76
P060103002,06,パン・乳製品,0601,パン,060103,調理パン,130,100
P060103003,06,パン・乳製品,0601,パン,060103,調理パン,150,109
P060103004,06,パン・乳製品,0601,パン,060103,調理パン,170,126
P060103005,06,パン・乳製品,0601,パン,060103,調理パン,190,140
P060103006,06,パン・乳製品,0601,パン,060103,調理パン,350,277
P060104001,06,パン・乳製品,0601,パン,060104,その他パン,70,51
P060104002,06,パン・乳製品,0601,パン,060104,その他パン,70,51
P060104003,06,パン・乳製品,0601,パン,060104,その他パン,80,61
P060104004,06,パン・乳製品,0601,パン,060104,その他パン,88,67
P060104005,06,パン・乳製品,0601,パン,060104,その他パン,97,70
P060104006,06,パン・乳製品,0601,パン,060104,その他パン,100,79
P060104007,06,パン・乳製品,0601,パン,060104,その他パン,100,71
P060104008,06,パン・乳製品,0601,パン,060104,その他パン,100,73
P060104009,06,パン・乳製品,0601,パン,060104,その他パン,100,72
P060104010,06,パン・乳製品,0601,パン,060104,その他パン,100,75
P060104011,06,パン・乳製品,0601,パン,060104,その他パン,100,77
P060104012,06,パン・乳製品,0601,パン,060104,その他パン,100,78
P060104013,06,パン・乳製品,0601,パン,060104,その他パン,100,80
P060104014,06,パン・乳製品,0601,パン,060104,その他パン,100,77
P060104015,06,パン・乳製品,0601,パン,060104,その他パン,100,77
P060104016,06,パン・乳製品,0601,パン,060104,その他パン,100,77
P060104017,06,パン・乳製品,0601,パン,060104,その他パン,120,88
P060104018,06,パン・乳製品,0601,パン,060104,その他パン,120,95
P060104019,06,パン・乳製品,0601,パン,060104,その他パン,120,85
P060104020,06,パン・乳製品,0601,パン,060104,その他パン,120,94
P060104021,06,パン・乳製品,0601,パン,060104,その他パン,120,93
P060104022,06,パン・乳製品,0601,パン,060104,その他パン,120,87
P060104023,06,パン・乳製品,0601,パン,060104,その他パン,120,93
P060104024,06,パン・乳製品,0601,パン,060104,その他パン,120,96
P060104025,06,パン・乳製品,0601,パン,060104,その他パン,120,87
P060104026,06,パン・乳製品,0601,パン,060104,その他パン,120,90
P060104027,06,パン・乳製品,0601,パン,060104,その他パン,120,86
P060104028,06,パン・乳製品,0601,パン,060104,その他パン,120,95
P060104029,06,パン・乳製品,0601,パン,060104,その他パン,120,89
P060104030,06,パン・乳製品,0601,パン,060104,その他パン,120,90
P060104031,06,パン・乳製品,0601,パン,060104,その他パン,120,96
P060104032,06,パン・乳製品,0601,パン,060104,その他パン,130,97
P060104033,06,パン・乳製品,0601,パン,060104,その他パン,140,107
P060104034,06,パン・乳製品,0601,パン,060104,その他パン,140,99
P060104035,06,パン・乳製品,0601,パン,060104,その他パン,140,106
P060104036,06,パン・乳製品,0601,パン,060104,その他パン,150,113
P060104037,06,パン・乳製品,0601,パン,060104,その他パン,150,116
P060104038,06,パン・乳製品,0601,パン,060104,その他パン,150,114
P060104039,06,パン・乳製品,0601,パン,060104,その他パン,150,105
P060104040,06,パン・乳製品,0601,パン,060104,その他パン,150,117
P060104041,06,パン・乳製品,0601,パン,060104,その他パン,176,127
P060104042,06,パン・乳製品,0601,パン,060104,その他パン,180,131
P060104043,06,パン・乳製品,0601,パン,060104,その他パン,180,132
P060104044,06,パン・乳製品,0601,パン,060104,その他パン,180,130
P060104045,06,パン・乳製品,0601,パン,060104,その他パン,180,127
P060104046,06,パン・乳製品,0601,パン,060104,その他パン,200,147
P060104047,06,パン・乳製品,0601,パン,060104,その他パン,200,140
P060104048,06,パン・乳製品,0601,パン,060104,その他パン,200,158
P060104049,06,パン・乳製品,0601,パン,060104,その他パン,200,159
P060104050,06,パン・乳製品,0601,パン,060104,その他パン,200,152
P060104051,06,パン・乳製品,0601,パン,060104,その他パン,200,158
P060104052,06,パン・乳製品,0601,パン,060104,その他パン,200,160
P060104053,06,パン・乳製品,0601,パン,060104,その他パン,200,149
P060104054,06,パン・乳製品,0601,パン,060104,その他パン,200,148
P060104055,06,パン・乳製品,0601,パン,060104,その他パン,200,148
P060104056,06,パン・乳製品,0601,パン,060104,その他パン,200,160
P060104057,06,パン・乳製品,0601,パン,060104,その他パン,240,170
P060104058,06,パン・乳製品,0601,パン,060104,その他パン,240,173
P060104059,06,パン・乳製品,0601,パン,060104,その他パン,250,184
P060104060,06,パン・乳製品,0601,パン,060104,その他パン,250,194
P060104061,06,パン・乳製品,0601,パン,060104,その他パン,250,186
P060104062,06,パン・乳製品,0601,パン,060104,その他パン,250,187
P060104063,06,パン・乳製品,0601,パン,060104,その他パン,280,213
P060104064,06,パン・乳製品,0601,パン,060104,その他パン,280,213
P060104065,06,パン・乳製品,0601,パン,060104,その他パン,280,222
P060104066,06,パン・乳製品,0601,パン,060104,その他パン,320,255
P060104067,06,パン・乳製品,0601,パン,060104,その他パン,350,265
P060104068,06,パン・乳製品,0601,パン,060104,その他パン,400,299
P060104069,06,パン・乳製品,0601,パン,060104,その他パン,400,295
P060104070,06,パン・乳製品,0601,パン,060104,その他パン,400,309
P060104071,06,パン・乳製品,0601,パン,060104,その他パン,480,345
P060201001,06,パン・乳製品,0602,生菓子,060201,生菓子,280,201
P060202001,06,パン・乳製品,0602,生菓子,060202,饅頭類,600,449
P060203001,06,パン・乳製品,0602,生菓子,060203,ケーキ類,98,78
P060204001,06,パン・乳製品,0602,生菓子,060204,その他,30,24
P060204002,06,パン・乳製品,0602,生菓子,060204,その他,80,57
P060204003,06,パン・乳製品,0602,生菓子,060204,その他,100,74
P060204004,06,パン・乳製品,0602,生菓子,060204,その他,120,85
P060204005,06,パン・乳製品,0602,生菓子,060204,その他,150,110
P060204006,06,パン・乳製品,0602,生菓子,060204,その他,360,275
P060204007,06,パン・乳製品,0602,生菓子,060204,その他,3000,2378
P060303001,06,パン・乳製品,0603,牛乳,060303,その他牛乳,148,105
P060401001,06,パン・乳製品,0604,乳製品,060401,バター,100,72
P060401002,06,パン・乳製品,0604,乳製品,060401,バター,148,112
P060401003,06,パン・乳製品,0604,乳製品,060401,バター,158,113
P060401004,06,パン・乳製品,0604,乳製品,060401,バター,175,127
P060401005,06,パン・乳製品,0604,乳製品,060401,バター,188,144
P060401006,06,パン・乳製品,0604,乳製品,060401,バター,198,147
P060401007,06,パン・乳製品,0604,乳製品,060401,バター,245,178
P060401008,06,パン・乳製品,0604,乳製品,060401,バター,248,184
P060402001,06,パン・乳製品,0604,乳製品,060402,マーガリン,105,74
P060402002,06,パン・乳製品,0604,乳製品,060402,マーガリン,178,136
P060402003,06,パン・乳製品,0604,乳製品,060402,マーガリン,195,139
P060402004,06,パン・乳製品,0604,乳製品,060402,マーガリン,198,151
P060402005,06,パン・乳製品,0604,乳製品,060402,マーガリン,228,171
P060402006,06,パン・乳製品,0604,乳製品,060402,マーガリン,228,180
P060402007,06,パン・乳製品,0604,乳製品,060402,マーガリン,245,189
P060402008,06,パン・乳製品,0604,乳製品,060402,マーガリン,245,193
P060402009,06,パン・乳製品,0604,乳製品,060402,マーガリン,245,188
P060402010,06,パン・乳製品,0604,乳製品,060402,マーガリン,355,270
P060403001,06,パン・乳製品,0604,乳製品,060403,チーズ,98,75
P060403002,06,パン・乳製品,0604,乳製品,060403,チーズ,120,86
P060403003,06,パン・乳製品,0604,乳製品,060403,チーズ,128,95
P060403004,06,パン・乳製品,0604,乳製品,060403,チーズ,168,119
P060403005,06,パン・乳製品,0604,乳製品,060403,チーズ,168,128
P060403006,06,パン・乳製品,0604,乳製品,060403,チーズ,178,134
P060403007,06,パン・乳製品,0604,乳製品,060403,チーズ,178,128
P060403008,06,パン・乳製品,0604,乳製品,060403,チーズ,188,145
P060403009,06,パン・乳製品,0604,乳製品,060403,チーズ,188,143
P060403010,06,パン・乳製品,0604,乳製品,060403,チーズ,218,160
P060403011,06,パン・乳製品,0604,乳製品,060403,チーズ,228,179
P060403012,06,パン・乳製品,0604,乳製品,060403,チーズ,228,164
P060403013,06,パン・乳製品,0604,乳製品,060403,チーズ,248,179
P060403014,06,パン・乳製品,0604,乳製品,060403,チーズ,248,185
P060403015,06,パン・乳製品,0604,乳製品,060403,チーズ,248,187
P060403016,06,パン・乳製品,0604,乳製品,060403,チーズ,248,188
P060403017,06,パン・乳製品,0604,乳製品,060403,チーズ,248,175
P060403018,06,パン・乳製品,0604,乳製品,060403,チーズ,288,217
P060403019,06,パン・乳製品,0604,乳製品,060403,チーズ,295,211
P060403020,06,パン・乳製品,0604,乳製品,060403,チーズ,298,238
P060403021,06,パン・乳製品,0604,乳製品,060403,チーズ,298,235
P060403022,06,パン・乳製品,0604,乳製品,060403,チーズ,298,233
P060403023,06,パン・乳製品,0604,乳製品,060403,チーズ,298,233
P060403024,06,パン・乳製品,0604,乳製品,060403,チーズ,298,223
P060403025,06,パン・乳製品,0604,乳製品,060403,チーズ,318,237
P060403026,06,パン・乳製品,0604,乳製品,060403,チーズ,328,245
P060403027,06,パン・乳製品,0604,乳製品,060403,チーズ,338,249
P060403028,06,パン・乳製品,0604,乳製品,060403,チーズ,358,268
P060403029,06,パン・乳製品,0604,乳製品,060403,チーズ,358,283
P060403030,06,パン・乳製品,0604,乳製品,060403,チーズ,368,292
P060501001,06,パン・乳製品,0605,チルド食品,060501,チルド半製品,70,51
P060501002,06,パン・乳製品,0605,チルド食品,060501,チルド半製品,148,107
P060501003,06,パン・乳製品,0605,チルド食品,060501,チルド半製品,198,141
P060501004,06,パン・乳製品,0605,チルド食品,060501,チルド半製品,198,139
P060501005,06,パン・乳製品,0605,チルド食品,060501,チルド半製品,208,161
P060501006,06,パン・乳製品,0605,チルド食品,060501,チルド半製品,218,173
P060501007,06,パン・乳製品,0605,チルド食品,060501,チルド半製品,218,171
P060501008,06,パン・乳製品,0605,チルド食品,060501,チルド半製品,218,174
P060501009,06,パン・乳製品,0605,チルド食品,060501,チルド半製品,228,178
P060501010,06,パン・乳製品,0605,チルド食品,060501,チルド半製品,228,178
P060501011,06,パン・乳製品,0605,チルド食品,060501,チルド半製品,238,186
P060501012,06,パン・乳製品,0605,チルド食品,060501,チルド半製品,298,221
P060501013,06,パン・乳製品,0605,チルド食品,060501,チルド半製品,358,252
P060501014,06,パン・乳製品,0605,チルド食品,060501,チルド半製品,398,300
P060501015,06,パン・乳製品,0605,チルド食品,060501,チルド半製品,398,299
P060501016,06,パン・乳製品,0605,チルド食品,060501,チルド半製品,398,280
P060501017,06,パン・乳製品,0605,チルド食品,060501,チルド半製品,428,339
P060502001,06,パン・乳製品,0605,チルド食品,060502,チルド調味料,100,79
P060502002,06,パン・乳製品,0605,チルド食品,060502,チルド調味料,225,171
P060502003,06,パン・乳製品,0605,チルド食品,060502,チルド調味料,225,159
P060503001,06,パン・乳製品,0605,チルド食品,060503,チルドデザート,78,55
P060503002,06,パン・乳製品,0605,チルド食品,060503,チルドデザート,78,56
P060503003,06,パン・乳製品,0605,チルド食品,060503,チルドデザート,78,62
P060503004,06,パン・乳製品,0605,チルド食品,060503,チルドデザート,198,150
P060503005,06,パン・乳製品,0605,チルド食品,060503,チルドデザート,198,148
P060601001,06,パン・乳製品,0606,乳飲料,060601,乳飲料,78,58
P060601002,06,パン・乳製品,0606,乳飲料,060601,乳飲料,78,55
P060601003,06,パン・乳製品,0606,乳飲料,060601,乳飲料,78,59
P060601004,06,パン・乳製品,0606,乳飲料,060601,乳飲料,78,58
P060601005,06,パン・乳製品,0606,乳飲料,060601,乳飲料,80,61
P060601006,06,パン・乳製品,0606,乳飲料,060601,乳飲料,93,72
P060601007,06,パン・乳製品,0606,乳飲料,060601,乳飲料,98,77
P060601008,06,パン・乳製品,0606,乳飲料,060601,乳飲料,98,76
P060601009,06,パン・乳製品,0606,乳飲料,060601,乳飲料,98,71
P060601010,06,パン・乳製品,0606,乳飲料,060601,乳飲料,98,75
P060601011,06,パン・乳製品,0606,乳飲料,060601,乳飲料,98,78
P060601012,06,パン・乳製品,0606,乳飲料,060601,乳飲料,98,69
P060601013,06,パン・乳製品,0606,乳飲料,060601,乳飲料,98,75
P060601014,06,パン・乳製品,0606,乳飲料,060601,乳飲料,98,74
P060601015,06,パン・乳製品,0606,乳飲料,060601,乳飲料,100,71
P060601016,06,パン・乳製品,0606,乳飲料,060601,乳飲料,100,78
P060601017,06,パン・乳製品,0606,乳飲料,060601,乳飲料,100,75
P060601018,06,パン・乳製品,0606,乳飲料,060601,乳飲料,100,79
P060601019,06,パン・乳製品,0606,乳飲料,060601,乳飲料,120,89
P060601020,06,パン・乳製品,0606,乳飲料,060601,乳飲料,120,93
P060601021,06,パン・乳製品,0606,乳飲料,060601,乳飲料,125,91
P060601022,06,パン・乳製品,0606,乳飲料,060601,乳飲料,128,102
P060601023,06,パン・乳製品,0606,乳飲料,060601,乳飲料,128,100
P060601024,06,パン・乳製品,0606,乳飲料,060601,乳飲料,128,100
P060601025,06,パン・乳製品,0606,乳飲料,060601,乳飲料,128,94
P060601026,06,パン・乳製品,0606,乳飲料,060601,乳飲料,128,99
P060601027,06,パン・乳製品,0606,乳飲料,060601,乳飲料,128,97
P060601028,06,パン・乳製品,0606,乳飲料,060601,乳飲料,130,100
P060601029,06,パン・乳製品,0606,乳飲料,060601,乳飲料,140,104
P060601030,06,パン・乳製品,0606,乳飲料,060601,乳飲料,148,112
P060601031,06,パン・乳製品,0606,乳飲料,060601,乳飲料,148,109
P060601032,06,パン・乳製品,0606,乳飲料,060601,乳飲料,158,123
P060601033,06,パン・乳製品,0606,乳飲料,060601,乳飲料,158,122
P060601034,06,パン・乳製品,0606,乳飲料,060601,乳飲料,175,129
P060601035,06,パン・乳製品,0606,乳飲料,060601,乳飲料,180,142
P060601036,06,パン・乳製品,0606,乳飲料,060601,乳飲料,198,149
P060601037,06,パン・乳製品,0606,乳飲料,060601,乳飲料,198,154
P060601038,06,パン・乳製品,0606,乳飲料,060601,乳飲料,318,248
P060601039,06,パン・乳製品,0606,乳飲料,060601,乳飲料,348,247
P060602001,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,78,62
P060602002,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,78,55
P060602003,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,78,58
P060602004,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,78,57
P060602005,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,85,61
P060602006,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,98,74
P060602007,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,98,71
P060602008,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,98,70
P060602009,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,98,74
P060602010,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,98,76
P060602011,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,98,71
P060602012,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,98,71
P060602013,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,98,69
P060602014,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,98,73
P060602015,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,98,75
P060602016,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,100,73
P060602017,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,118,89
P060602018,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,118,90
P060602019,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,118,88
P060602020,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,118,92
P060602021,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,120,91
P060602022,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,128,95
P060602023,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,148,118
P060602024,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,178,133
P060602025,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,178,128
P060602026,06,パン・乳製品,0606,乳飲料,060602,果汁飲料,378,283
P060603001,06,パン・乳製品,0606,乳飲料,060603,その他,68,48
P060603002,06,パン・乳製品,0606,乳飲料,060603,その他,80,64
P060603003,06,パン・乳製品,0606,乳飲料,060603,その他,98,74
P060603004,06,パン・乳製品,0606,乳飲料,060603,その他,145,115
P060603005,06,パン・乳製品,0606,乳飲料,060603,その他,148,110
P060603006,06,パン・乳製品,0606,乳飲料,060603,その他,168,129
P060603007,06,パン・乳製品,0606,乳飲料,060603,その他,198,143
P060701001,06,パン・乳製品,0607,デザート,060701,プリン,98,78
P060701002,06,パン・乳製品,0607,デザート,060701,プリン,98,77
P060701003,06,パン・乳製品,0607,デザート,060701,プリン,100,71
P060701004,06,パン・乳製品,0607,デザート,060701,プリン,130,98
P060701005,06,パン・乳製品,0607,デザート,060701,プリン,130,96
P060701006,06,パン・乳製品,0607,デザート,060701,プリン,158,113
P060701007,06,パン・乳製品,0607,デザート,060701,プリン,158,115
P060702001,06,パン・乳製品,0607,デザート,060702,ヨーグルト,88,65
P060702002,06,パン・乳製品,0607,デザート,060702,ヨーグルト,88,66
P060702003,06,パン・乳製品,0607,デザート,060702,ヨーグルト,88,63
P060702004,06,パン・乳製品,0607,デザート,060702,ヨーグルト,88,63
